Puzzle Difficulty,Elapsed Time (ns)
0.321,163989
0.321,72201
0.321,125162
0.333,129746
0.321,186416
0.210,27395872
0.358,74390
0.210,42791516
0.210,160026601
0.210,66849834
0.346,119780
0.333,621557
0.309,175966
0.210,79443434
0.210,63112271
0.321,252223
0.210,2057912
0.333,158309
0.321,84722
0.346,167783
0.333,146041
0.210,3644928
0.346,109379
0.321,142822
0.284,132986
0.358,66089
0.296,284639
0.346,81381
0.210,2706864
0.333,130648
0.284,372821
0.346,76595
0.346,76080
0.333,88899
0.210,93303609
0.210,78341535
0.321,83473
0.210,7799542
0.210,5521922
0.333,112523
0.321,67737
0.309,104696
0.210,2711549
0.210,334132
0.358,63067
0.370,40787
0.210,87397175
0.333,156124
0.346,70211
0.346,92908
0.296,891407
0.346,146283
0.210,1738329
0.210,1210380
0.321,34344
0.346,131039
0.210,3056186
0.296,116126
0.370,413400
0.346,128586
0.210,12300326
0.333,55171
0.358,37109
0.321,77859
0.309,82859
0.346,68211
0.210,2275762
0.321,153246
0.346,199903
0.333,77114
0.346,76718
0.284,75155
0.383,34760
0.210,2037831
0.321,102735
0.210,282501680
0.333,104929
0.370,450538
0.210,1553057
0.296,287192
0.210,4917473
0.383,328655
0.333,75420
0.346,37418
0.210,3508743
0.346,79396
0.309,91219
0.346,74494
0.321,507582
0.333,155222
0.210,1064400
0.210,1001106
0.210,2170022
0.346,33138
0.321,328046
0.210,772363
0.321,155159
0.370,1209121
0.210,15657605
0.210,1307642
0.210,1126880
0.321,90366
0.346,63493
0.210,541328
0.370,128807
0.333,142609
0.210,12863398
0.210,11748755
0.210,761713
0.210,72753849
0.296,149504
0.210,1409493
0.210,2372033
0.309,452513
0.321,180217
0.370,83974
0.210,512155
0.210,17936332
0.210,1833458
0.210,2365521
0.358,44092
0.370,36477
0.309,104796
0.210,285014
0.210,172448
0.210,544592
0.210,227500
0.210,23996928
0.210,4539288
0.346,114000
0.358,308268
0.346,80300
0.210,2339979
0.309,160248
0.346,90137
0.321,203309
0.210,16925872
0.210,10772789
0.210,28579265
0.210,28141323
0.321,532659
0.346,97421
0.358,145748
0.309,175455
0.321,201711
0.333,181042
0.210,33019919
0.210,659642
0.370,781544
0.210,894268
0.210,16426074
0.370,79060
0.333,98052
0.321,159043
0.704,60878
0.358,81646
0.210,3985431
0.210,4130964
0.333,45296
0.346,72479
0.309,41780
0.333,87021
0.333,161809
0.370,77157
0.333,39279
0.210,2078184
0.370,53092
0.210,395792
0.210,331739
0.358,418117
0.210,3761990
0.296,68184
0.210,8282196
0.210,740502
0.210,418005
0.210,570593
0.333,124760
0.210,2100606
0.321,95965
0.309,263189
0.321,75303
0.358,181694
0.210,14204045
0.210,602506
0.309,246678
0.370,89920
0.210,5976232
0.210,57428942
0.210,111113165
0.370,80280
0.346,102617
0.346,206103
0.333,132409
0.210,262471
0.210,65429949
0.210,5335163
0.210,10099340
0.210,12171716
0.210,52815904
0.210,3492923
0.210,5453778
0.210,8201341
0.296,248859
0.346,85058
0.358,85820
0.210,84328160
0.321,250233
0.321,166649
0.321,83742
0.210,15973142
0.210,9261588
0.333,107100
0.210,83163941
0.210,16978080
0.346,73753
0.333,68163
0.210,11145982
0.358,115394
0.210,1338166
0.210,11944930
0.210,4684437
0.210,1786596
0.333,272172
0.210,3130542
0.370,160529
0.346,233032
0.333,205710
0.333,512163
0.296,136264
0.210,80659576
0.210,41170483
0.210,13680139
0.358,180413
0.333,69495
0.321,54263
0.210,1700538
0.358,77968
0.210,17727816
0.333,101815
0.296,162871
0.210,24535973
0.333,292543
0.370,179430
0.346,80308
0.333,263060
0.358,136217
0.210,11885400
0.346,64843
0.346,97184
0.358,158500
0.272,119096
0.333,108417
0.321,343240
0.370,70449
0.309,179271
0.333,99364
0.284,76236
0.296,59324
0.296,1049378
0.309,238188
0.333,165536
0.210,4457903
0.321,151959
0.210,894349
0.309,152376
0.210,30649152
0.333,150289
0.333,326037
0.309,164154
0.321,136154
0.333,80030
0.210,8206940
0.210,2158320
0.210,1868320
0.210,1399481
0.210,2391543
0.284,597227
0.210,53159708
0.358,182862
0.309,7749753
0.210,3193742
0.358,246738
0.210,170091674
0.210,10380329
0.210,19198654
0.210,192607
0.210,1953733
0.210,23944237
0.210,2684184
0.210,5899805
0.210,95540183
0.210,2088176
0.210,8649098
0.210,24765777
0.210,2000424
0.296,133908
0.210,21802711
0.272,189053
0.358,43820
0.210,7097406
0.370,144908
0.210,2388963
0.210,11431618
0.210,44721195
0.210,4669706
0.358,162698
0.296,531947
0.210,1185710
0.210,1817513
0.210,9455676
0.210,4598919
0.210,85977
0.210,15272898
0.210,27993976
0.210,25431055
0.210,52798878
0.296,494894
0.210,1343626
0.395,36068
0.210,293206
0.210,4517088
0.210,7332744
0.296,200425
0.296,617481
0.346,40311
0.321,407176
0.210,46641538
0.210,9182034
0.210,6121803
0.333,63215
0.210,1754060
0.210,126579
0.210,97169
0.296,33223
0.370,84307
0.309,47972
0.210,102238109
0.210,16622496
0.210,23806004
0.210,19365569
0.210,21246892
0.210,3095208
0.210,8322647
0.284,1472817
0.358,122068
0.210,34877227
0.210,1225908
0.210,1106579
0.358,179229
0.210,1345706
0.321,248823
0.358,428311
0.210,6264798
0.346,90552
0.370,78220
0.210,1002426
0.210,10475509
0.210,11577949
0.358,102953
0.296,324132
0.321,275622
0.370,76698
0.321,497946
0.358,357917
0.321,158405
0.284,912358
0.296,623152
0.210,4480085
0.370,93402
0.346,118336
0.321,239810
0.210,152803607
0.210,45521112
0.333,130059
0.358,81976
0.210,17669368
0.346,198228
0.309,188272
0.321,513570
0.210,11851167
0.210,2159877
0.333,388703
0.346,56877
0.358,72896
0.358,127919
0.296,301444
0.210,10226956
0.210,4262792
0.210,118910
0.321,150724
0.358,37952
0.210,6872796
0.210,1432949
0.210,1798957
0.296,290983
0.358,185580
0.210,59922665
0.333,172718
0.383,117508
0.346,253265
0.210,2986290
0.210,951586
0.296,182780
0.296,138150
0.210,8717193
0.370,78206
0.259,1749531
0.259,17699768
0.296,154018
0.210,34039881
0.210,12055777
0.210,8905888
0.210,17134750
0.210,13729756
0.210,3027532
0.210,1377911
0.210,22555803
0.333,541223
0.210,2326815
0.210,1764993
0.210,14980520
0.210,130275
0.210,3917557
0.210,1028145
0.210,554118
0.370,37281
0.333,57225
0.321,47305
0.210,1179756
0.333,44015
0.210,26831312
0.346,89493
0.333,421267
0.296,143354
0.284,128516
0.210,72145557
0.321,122854
0.358,120484
0.346,306992
0.370,67503
0.321,202982
0.296,94752
0.346,85567
0.346,95260
0.309,134476
0.346,43001
0.358,65719
0.309,105438
0.321,132989
0.358,39635
0.333,49805
0.346,85507
0.358,38828
0.321,222909
0.346,71975
0.210,175033
0.358,38154
0.210,808661
0.346,79568
0.259,880322
0.296,234326
0.284,58008
0.210,923865
0.296,177771
0.383,75199
0.210,715932
0.210,5906727
0.210,2036227
0.346,84227
0.346,50640
0.284,629903
0.333,112959
0.321,119243
0.321,78575
0.333,87327
0.210,548872
0.210,29587064
0.321,97384
0.210,12069497
0.210,52718149
0.210,7510382
0.210,12843705
0.210,26730083
0.210,6464816
0.210,8100320
0.210,41228877
0.321,151706
0.333,175016
0.358,117050
0.309,172999
0.210,14549514
0.346,186772
0.383,65132
0.210,100552
0.210,50864162
0.346,43154
0.210,12161095
0.210,10202772
0.210,10498142
0.358,132171
0.210,75129493
0.210,32766826
0.210,65663029
0.321,75804
0.210,34889371
0.296,445006
0.309,1322027
0.333,72993
0.210,1815708
0.210,1288693
0.346,59158
0.210,114849631
0.333,30524
0.210,240687
0.210,9648413
0.210,976882
0.210,3713004
0.210,3030603
0.333,45312
0.210,98208557
0.210,30389725
0.346,480000
0.296,74517
0.296,342033
0.370,363262
0.321,210674
0.210,640479
0.210,109464727
0.210,17348300
0.210,19741063
0.309,261663
0.210,20269547
0.309,149884
0.210,502926
0.346,52975
0.210,11967039
0.210,4000023
0.346,130606
0.210,4400685
0.358,95754
0.346,118696
0.346,83214
0.346,226036
0.210,27554770
0.210,3056448
0.210,38913362
0.346,179654
0.210,27118034
0.210,22093589
0.210,440076
0.370,348962
0.321,554738
0.321,53308
0.321,74684
0.210,84443671
0.210,22950134
0.210,2733292
0.333,309781
0.210,7596980
0.210,137833343
0.210,2938553
0.333,156159
0.210,3981591
0.210,26143769
0.210,10320064
0.346,39479
0.210,36193316
0.210,116929723
0.210,204972487
0.210,159802057
0.358,99616
0.210,8053931
0.210,1648627
0.210,50147300
0.210,11691744
0.333,71040
0.210,11784057
0.383,75952
0.210,2530061
0.210,2497219
0.210,373156
0.296,78840
0.346,51639
0.333,75821
0.346,38470
0.210,13927520
0.210,11290818
0.333,44284
0.333,229448
0.210,28940059
0.358,66933
0.333,142000
0.370,165557
0.210,3515409
0.210,2337221
0.333,121875
0.321,300008
0.321,193087
0.321,187778
0.333,121564
0.321,179109
0.210,74958614
0.210,2525328
0.321,118550
0.210,217062
0.210,483559
0.210,1474616
0.210,370043
0.210,42940968
0.210,355240
0.210,2412200
0.210,90054348
0.210,58243552
0.210,122219103
0.210,20064865
0.210,1465921
0.383,53217
0.210,538047
0.210,576040
0.210,1497526
0.210,706990
0.210,924671
0.333,125736
0.370,308337
0.210,11214505
0.358,56633
0.383,231449
0.210,193856599
0.210,159001639
0.210,121914323
0.346,139900
0.358,59974
0.370,87278
0.383,75728
0.370,88861
0.321,124118
0.346,55115
0.321,39426
0.210,2813919
0.284,723833
0.210,5819563
0.210,4712791
0.370,60089
0.210,1805764
0.370,72344
0.210,101803438
0.210,5780682
0.210,16318223
0.210,18860854
0.296,288813
0.370,88502
0.370,117350
0.210,120945564
0.210,2789298
0.210,155298
0.346,52261
0.358,76285
0.210,4668945
0.321,336375
0.210,104723730
0.210,25189394
0.346,76618
0.210,3719601
0.210,33940458
0.358,107408
0.370,78368
0.210,8097526
0.210,533830
0.210,629003
0.210,3095008
0.210,5141457
0.358,122854
0.370,126054
0.296,135365
0.358,601369
0.358,205391
0.370,193884
0.321,269536
0.321,205426
0.321,79320
0.370,153627
0.309,200054
0.321,82336
0.346,192146
0.346,85481
0.296,102859
0.321,84492
0.210,326512
0.321,369616
0.358,151568
0.210,10325562
0.333,103413
0.210,1993123
0.210,426584644
0.210,212801271
0.210,88428068
0.210,1080521
0.210,1995728
0.370,53781
0.210,1410294
0.309,105271
0.296,362674
0.346,58469
0.210,450556
0.210,5659304
0.346,118831
0.346,45450
0.210,4873490
0.210,1408820
0.210,2172954
0.210,323010
0.210,515732
0.346,296673
0.210,767248
0.370,33129
0.370,31755
0.346,33459
0.321,67397
0.333,47302
0.210,55545557
0.383,71414
0.309,174192
0.333,94364
0.210,103087145
0.210,3634487
0.346,33418
0.395,37459
0.333,396281
0.333,58875
0.346,67932
0.210,388128
0.321,56193
0.210,431516
0.210,2374828
0.358,73139
0.210,6796815
0.210,39592522
0.296,803635
0.321,72012
0.210,17314220
0.333,347926
0.370,132836
0.333,54839
0.370,1068613
0.370,699184
0.309,288047
0.284,287981
0.346,89783
0.210,10266862
0.333,299180
0.210,25546413
0.346,75240
0.210,119167387
0.296,104980
0.358,73913
0.296,1032688
0.346,31089
0.346,33992
0.210,2767266
0.210,219476
0.210,194933
0.210,2952128
0.210,1187287
0.210,63731997
0.210,238394
0.210,5440137
0.346,65067
0.210,1952667
0.370,769982
0.296,99650
0.370,502022
0.370,247274
0.370,92516
0.370,566666
0.333,115974
0.210,77839536
0.346,114922
0.210,25740569
0.346,94329
0.321,304043
0.321,118662
0.321,487133
0.383,118784
0.333,81676
0.333,75403
0.321,128612
0.210,2547448
0.346,95794
0.358,250873
0.321,241005
0.210,4424893
0.210,419405
0.309,156277
0.272,226514
0.333,165752
0.358,188666
0.210,40495772
0.321,160940
0.210,19720043
0.333,131376
0.210,24480135
0.210,10609824
0.210,10898248
0.358,117609
0.346,111198
0.210,202888
0.210,2090895
0.333,321646
0.333,86574
0.210,804889
0.210,27911060
0.321,78221
0.358,128282
0.333,149908
0.346,149513
0.358,159463
0.346,309590
0.210,135508132
0.210,13829213
0.210,8557290
0.296,386030
0.395,92389
0.210,1068112
0.395,82960
0.346,105499
0.284,894998
0.321,160641
0.321,202504
0.210,682035
0.321,117614
0.296,130321
0.210,958336
0.210,747498
0.210,4713468
0.210,6175770
0.210,4924954
0.210,10242841
0.296,327923
0.321,146575
0.321,120269
0.346,96635
0.309,57873
0.296,124570
0.321,193047
0.321,78367
0.210,6765535
0.321,45079
0.358,42362
0.346,37258
0.346,51383
0.333,34804
0.333,44599
0.309,592282
0.346,34606
0.358,72933
0.333,100763
0.383,65148
0.210,7453544
0.358,108553
0.333,87367
0.210,6393436
0.309,414047
0.333,826068
0.259,216985
0.210,38074624
0.210,24340378
0.210,10882982
0.210,6877820
0.346,773249
0.370,474957
0.296,377977
0.210,4939852
0.432,45143
0.321,312144
0.210,34188813
0.333,68797
0.321,87300
0.321,47149
0.210,7282768
0.210,8006443
0.333,244065
0.321,59541
0.210,6951854
0.210,3702268
0.383,51778
0.210,7924732
0.210,7307514
0.210,6835353
0.210,3399549
0.370,90479
0.346,122162
0.321,55133
0.346,61473
0.346,65165
0.346,43191
0.284,131914
0.333,70470
0.321,470440
0.346,50597
0.296,85087
0.296,1537552
0.296,161292
0.321,245909
0.358,67904
0.309,2206205
0.210,9608216
0.321,275875
0.370,154157
0.309,694735
0.210,9430334
0.210,6036041
0.346,110546
0.284,102419
0.346,211386
0.358,99202
0.296,125398
0.284,249524
0.210,1509605
0.210,51029896
0.210,4178451
0.210,41331537
0.346,62457
0.210,227242
0.210,2941531
0.272,289426
0.321,57173
0.210,4220349
0.210,2861834
0.210,17514749
0.210,2013142
0.210,3444202
0.210,24355747
0.210,3945429
0.321,557062
0.210,2673524
0.210,8660978
0.210,58964296
0.284,233282
0.210,4016558
0.210,26729136
0.346,74385
0.210,9485946
0.210,42249049
0.358,229193
0.210,392925
0.210,3014586
0.284,242552
0.210,1782850
0.210,1238337
0.210,2877233
0.309,327115
0.210,18123667
0.346,356019
0.210,2823024
0.210,578803
0.284,451281
0.346,98720
0.210,2100736
0.210,40258461
0.210,21883926
0.309,245981
0.210,6505417
0.210,415367
0.210,222266
0.210,1954101
0.210,4848808
0.210,4521886
0.333,134164
0.210,217795
0.210,3327749
0.210,792737
0.210,8443916
0.210,21023829
0.210,18746616
0.333,127075
0.210,48344073
0.210,18877808
0.210,963021
0.346,108107
0.284,649257
0.210,58513897
0.346,270067
0.358,259246
0.321,132851
0.210,1150368
0.346,100456
0.333,113753
0.321,135639
0.210,6384200
0.210,4611879
0.309,110191
0.333,112764
0.210,2947810
0.333,264830
0.321,159155
0.346,61682
0.296,1752542
0.346,100540
0.296,1334625
0.358,111616
0.358,263252
0.358,208331
0.321,186671
0.333,182624
0.358,69498
0.358,209710
0.346,376252
0.346,166548
0.346,69144
0.333,56204
0.346,68119
0.358,63898
0.346,243598
0.346,71042
0.333,48773
0.321,140889
0.321,243104
0.309,321106
0.296,150542
0.321,278059
0.346,157898
0.358,86175
0.210,241792
0.370,56798
0.210,2022357
0.309,428626
0.210,1616421
0.296,213515
0.370,269195
0.333,306128
0.210,11332473
0.210,19745191
0.210,887326
0.210,1615063
0.210,2743597
0.210,1801154
0.210,1384658
0.210,2411800
0.210,1582595
0.210,1260842
0.210,506880
0.210,1412999
0.346,91969
0.346,166565
0.210,300822
0.346,104036
0.358,120367
0.284,239125
0.210,1820605
0.210,2067789
0.333,322332
0.309,198308
0.358,78953
0.333,190818
0.321,302483
0.358,121859
0.309,139474
0.296,92146
0.358,104439
0.210,70390103
0.296,266010
0.210,7746122
0.210,1621178
0.210,28138387
0.210,86568198
0.333,156912
0.346,33129
0.296,152710
0.321,99974
0.333,108676
0.284,198452
0.358,83524
0.333,233833
0.296,61438
0.358,132808
0.370,95100
0.309,493241
0.210,65269983
0.321,85866
0.210,29787598
0.284,353392
0.333,57969
0.210,3992245
0.210,19805523
0.309,619120
0.346,243791
0.346,89587
0.321,196854
0.321,84724
0.210,311856
0.358,168512
0.346,92251
0.346,96530
0.358,201423
0.309,120141
0.358,160278
0.296,172408
0.346,118983
0.296,118665
0.284,384164
0.284,100048
0.358,64614
0.210,27125777
0.296,329003
0.333,57978
0.333,144808
0.321,165063
0.309,306220
0.321,138806
0.321,68487
0.309,79234
0.210,69070445
0.309,349558
0.296,211956
0.321,57380
0.321,75157
0.296,284264
0.296,304436
0.346,145735
0.346,95746
0.210,17133832
0.210,1533723
0.309,140797
0.358,104019
0.309,137441
0.358,94425
0.210,1555108
0.309,205529
0.358,56835
0.210,72591
0.321,60949
0.210,68008073
0.346,51967
0.284,142227
0.333,51496
0.296,102623
0.321,88332
0.210,979082
0.210,8741213
0.333,277721
0.210,1022326
0.346,72359
0.210,116070329
0.346,56328
0.321,108866
0.346,73819
0.346,107847
0.210,6396672
0.358,148906
0.296,1902345
0.346,71542
0.309,162134
0.321,123643
0.210,1767876
0.358,43764
0.358,130772
0.296,38916
0.210,997891
0.346,63002
0.333,42335
0.333,64588
0.321,47265
0.321,206760
0.210,4377107
0.210,237642
0.210,539309
0.358,212716
0.284,115855
0.333,85624
0.210,12110190
0.210,7202238
0.210,1073884
0.210,2848647
0.210,759235
0.210,633438
0.210,488329
0.210,1325839
0.210,53734591
0.210,6154170
0.210,4149061
0.210,12574962
0.210,20493222
0.321,83995
0.210,1421345
0.210,1787190
0.210,4802550
0.358,143452
0.370,206558
0.346,57818
0.370,189599
0.346,245670
0.333,94897
0.370,542186
0.370,71683
0.370,325465
0.284,525463
0.309,1253959
0.370,113620
0.370,97477
0.210,53441457
0.210,8271267
0.210,8084426
0.358,31985
0.309,49391
0.346,113189
0.296,46564
0.370,161692
0.210,6401635
0.210,8419902
0.210,2546389
0.210,305898
0.210,143276343
0.210,155066845
0.333,193800
0.309,154672
0.346,186313
0.346,135398
0.370,43380
0.321,738338
0.333,57982
0.296,308401
0.210,36732161
0.346,126969
0.284,403752
0.370,69910
0.346,137110
0.333,353875
0.210,164745
0.210,188349
0.370,84102
0.370,337015
0.358,138234
0.210,25942605
0.210,12722965
0.309,370852
0.333,169181
0.358,81492
0.346,127117
0.309,80064
0.358,80178
0.333,239260
0.346,302938
0.210,3593742
0.346,200498
0.210,3922809
0.210,6575097
0.333,126554
0.370,79945
0.358,135140
0.296,94611
0.346,96544
0.346,87673
0.383,63813
0.333,160274
0.395,69186
0.333,77789
0.321,358985
0.358,92321
0.333,88327
0.346,88875
0.358,156775
0.346,74700
0.346,52973
0.358,49503
0.210,1461420
0.210,1701452
0.370,72934
0.370,119024
0.358,101024
0.210,622921
0.333,72699
0.210,882797
0.321,119411
0.321,163563
0.210,1410439
0.296,857378
0.210,14114933
0.333,64574
0.309,63275
0.358,112863
0.321,87038
0.333,54770
0.346,74571
0.333,183244
0.296,176078
0.333,98996
0.284,53963
0.210,2185721
0.346,460744
0.210,2547599
0.333,260122
0.358,99749
0.358,240107
0.370,483904
0.346,115289
0.333,101922
0.210,3927232
0.321,202643
0.346,76802
0.346,95073
0.370,47318
0.370,56245
0.309,558136
0.346,90135
0.370,71357
0.333,66007
0.370,79630
0.358,71276
0.346,578433
0.210,2661973
0.210,2669570
0.321,161339
0.309,273567
0.210,6140877
0.333,124523
0.210,3731264
0.210,14799989
0.333,93430
0.358,402084
0.210,2510330
0.210,1783995
0.309,307108
0.346,278898
0.346,263395
0.370,6624118
0.296,415797
0.358,184158
0.370,491090
0.210,326284
0.284,170217
0.481,63317
0.370,1001271
0.370,120580
0.370,63640
0.284,106445
0.210,2398047
0.210,316976
0.210,16586817
0.309,143971
0.210,1603625
0.296,322526
0.333,194401
0.309,92920
0.210,11378307
0.210,4430461
0.321,437986
0.210,2116864
0.346,116662
0.346,150783
0.346,118284
0.309,253409
0.210,22126308
0.210,3240533
0.309,393231
0.346,286411
0.358,274715
0.210,12438029
0.346,87480
0.210,4349551
0.210,5844727
0.383,227540
0.210,33591747
0.210,4158820
0.210,2221927
0.210,4185354
0.210,1065123
0.333,180179
0.370,218596
0.321,123363
0.296,77944
0.358,63916
0.210,4438122
0.309,176871
0.370,72829
0.358,124989
0.346,222336
0.358,100248
0.333,58986
0.358,153408
0.346,58477
0.333,92986
0.346,63306
0.284,68579
0.321,250990
0.210,11210788
0.346,42245
0.333,38233
0.296,109924
0.370,35845
0.321,189875
0.309,93054
0.321,46976
0.296,96506
0.309,131681
0.333,34361
0.210,3082330
0.210,10616672
0.333,207378
0.210,8128949
0.370,56858
0.370,83337
0.210,20539296
0.321,601219
0.284,825416
0.346,209483
0.346,65939
0.333,70359
0.210,955818
0.309,276872
0.309,130096
0.358,86171
0.309,101340
0.309,90081
0.210,5193979
0.210,10567630
0.370,67212
0.346,90456
0.358,64718
0.383,62277
0.296,172707
0.284,135783
0.346,132933
0.284,1126787
0.296,320995
0.346,284629
0.309,83495
0.296,703707
0.346,323280
0.321,243127
0.321,127110
0.284,1550415
0.346,88334
0.333,110896
0.210,297601
0.210,2504182
0.333,251255
0.370,89769
0.370,523914
0.333,155195
0.333,662709
0.358,473767
0.358,125664
0.321,124960
0.333,235601
0.296,284366
0.296,612281
0.346,104171
0.333,189178
0.210,4205456
0.210,1558575
0.210,2991822
0.210,1138061
0.210,2612603
0.210,2124713
0.358,81176
0.210,33225051
0.210,13758902
0.309,796461
0.358,73851
0.333,91169
0.284,73711
0.296,123114
0.210,644950
0.333,317357
0.346,225326
0.370,223249
0.333,98631
0.309,179269
0.309,712908
0.321,101671
0.358,190712
0.210,173541
0.210,156396
0.309,253272
0.210,4844216
0.210,618392
0.333,300175
0.333,75707
0.284,374867
0.210,28797805
